api.rs	5		solve_target	pub fn solve_target(problem: RationalTargetProblem, options: SolverOptions) -> TargetSolveResult
compose/compose.rs	26		compose_projection_messages	pub fn compose_projection_messages( dag: &TargetProjectionDAG, messages: Vec<ProjectionMessage>, target: VariableId, ctx: &mut SolverContext, ) -> Result<ComposedProjection, SolverError>
compose/compose.rs	107		hash_composed_projection	pub fn hash_composed_projection(composed: &ComposedProjection) -> Hash
compose/compose.rs	133	ComposedProjection	from_message_relations_for_test	pub fn from_message_relations_for_test( target: VariableId, relations: Vec<SparsePolynomialQ>, source_message_hashes: Vec<Hash>, ) -> Self
compose/final_support.rs	73		build_global_support_polynomial	pub fn build_global_support_polynomial( composed: ComposedProjection, target: VariableId, _ctx: &mut crate::problem::context::SolverContext, ) -> Result<UniPolynomialQ, SolverError>
compose/final_support.rs	87		build_final_support_or_nonfinite	pub fn build_final_support_or_nonfinite( composed: ComposedProjection, target: VariableId, ctx: &mut crate::problem::context::SolverContext, ) -> Result<FinalSupportComputation, SolverError>
compose/final_support.rs	105		certify_nonfinite_target_image	pub fn certify_nonfinite_target_image( composed: &ComposedProjection, ctx: &mut crate::problem::context::SolverContext, ) -> Result<NonFiniteCertificate, SolverError>
compose/final_support.rs	138		certify_zero_target_elimination_ideal	pub fn certify_zero_target_elimination_ideal( composed: &ComposedProjection, _ctx: &mut crate::problem::context::SolverContext, ) -> Result<TargetEliminationZeroCertificate, SolverError>
compose/final_support.rs	188		verify_nonfinite_certificate	pub fn verify_nonfinite_certificate( cert: &NonFiniteCertificate, composed: &ComposedProjection, ) -> Result<(), SolverError>
compose/final_support.rs	219		certify_real_nonfinite_target_image	pub fn certify_real_nonfinite_target_image( input: RealNonFiniteInput, _ctx: &mut crate::problem::context::SolverContext, ) -> Result<RealNonFiniteTargetCertificate, SolverError>
compose/final_support.rs	235		finalize_nonfinite_result	pub fn finalize_nonfinite_result( target: VariableId, cert: NonFiniteCertificate, composed: &ComposedProjection, projection_messages: Vec<ProjectionMessage>, cost_trace: GlobalCostTrace, ) -> Result<TargetSolveResult, SolverError>
compose/final_support.rs	261		finalize_candidate_cover_result	pub fn finalize_candidate_cover_result( target: VariableId, support: UniPolynomialQ, projection_messages: Vec<ProjectionMessage>, cost_trace: GlobalCostTrace, root_isolation_method: RootIsolationMethod, ) -> Result<TargetSolveResult, SolverError>
compose/message.rs	27		hash_projection_message	pub fn hash_projection_message(message: &ProjectionMessage) -> Hash
compose/separator_elimination.rs	17		eliminate_separators_from_message_relations	pub fn eliminate_separators_from_message_relations( relations: Vec<SparsePolynomialQ>, keep_variables: BTreeSet<VariableId>, separator_variables: BTreeSet<VariableId>, target: VariableId, ctx: &mut SolverContext, ) -> Result<ProjectionMessage, SolverError>
graph/hypergraph.rs	25		build_relation_variable_hypergraph	pub fn build_relation_variable_hypergraph( system: &CompressedSystemQ, ) -> RelationVariableHypergraph
graph/hypergraph.rs	55		connected_components	pub fn connected_components(h: &RelationVariableHypergraph) -> Vec<HypergraphComponent>
graph/hypergraph.rs	100		relation_variables	pub fn relation_variables(h: &RelationVariableHypergraph, r: RelationId) -> BTreeSet<VariableId>
graph/hypergraph.rs	104		variable_relations	pub fn variable_relations(h: &RelationVariableHypergraph, v: VariableId) -> BTreeSet<RelationId>
graph/influence.rs	18		build_target_influence_graph	pub fn build_target_influence_graph( h: &RelationVariableHypergraph, target: VariableId, ) -> TargetInfluenceGraph
graph/metrics.rs	42		structural_metrics	pub fn structural_metrics( block: &ProjectionBlock, system: &CompressedSystemQ, ) -> StructuralMetrics
graph/metrics.rs	80		estimate_local_quotient_rank	pub fn estimate_local_quotient_rank(block: &ProjectionBlock) -> RankEstimate
graph/metrics.rs	99		estimate_sparse_template_size	pub fn estimate_sparse_template_size(block: &ProjectionBlock) -> TemplateEstimate
graph/metrics.rs	120		estimate_coefficient_growth	pub fn estimate_coefficient_growth(block: &ProjectionBlock) -> HeightEstimate
graph/projection_dag.rs	41		build_target_projection_dag	pub fn build_target_projection_dag( system: &CompressedSystemQ, influence: &TargetInfluenceGraph, decomposition: &DecompositionTree, ) -> Result<TargetProjectionDAG, SolverError>
graph/projection_dag.rs	84		authorize_block_relations	pub fn authorize_block_relations( block: &ProjectionBlock, system: &CompressedSystemQ, ) -> AuthorizationHash
graph/projection_dag.rs	121		validate_projection_dag	pub fn validate_projection_dag( dag: &TargetProjectionDAG, system: &CompressedSystemQ, ) -> Result<(), SolverError>
graph/separators.rs	46		articulation_variable_candidates	pub fn articulation_variable_candidates(g: &WeightedPrimalGraph) -> Vec<SeparatorCandidate>
graph/separators.rs	66		min_fill_separator_candidates	pub fn min_fill_separator_candidates( g: &WeightedPrimalGraph, target: VariableId, ) -> Vec<SeparatorCandidate>
graph/separators.rs	88		score_separator	pub fn score_separator( candidate: &SeparatorCandidate, subgraph: &WeightedPrimalGraph, cost_model: &CostModel, ) -> SeparatorScore
graph/tree_decomposition.rs	29		build_target_rooted_decomposition	pub fn build_target_rooted_decomposition( g: &WeightedPrimalGraph, target: VariableId, cost_model: &CostModel, ) -> DecompositionTree
graph/weighted_primal.rs	32		build_weighted_primal_graph	pub fn build_weighted_primal_graph( system: &CompressedSystemQ, influence: &TargetInfluenceGraph, ) -> WeightedPrimalGraph
graph/weighted_primal.rs	93		variable_weight	pub fn variable_weight(v: VariableId, system: &CompressedSystemQ) -> AlgebraicWeight
graph/weighted_primal.rs	97		edge_weight	pub fn edge_weight(_u: VariableId, _v: VariableId, relations: &[RelationId]) -> AlgebraicWeight
graph/weighted_primal.rs	108		edge_key	pub fn edge_key(a: VariableId, b: VariableId) -> (VariableId, VariableId)
graph/weighted_primal.rs	116		induced_subgraph	pub fn induced_subgraph( g: &WeightedPrimalGraph, vars: &BTreeSet<VariableId>, ) -> WeightedPrimalGraph
graph/weighted_primal.rs	161		components_after_removing	pub fn components_after_removing( g: &WeightedPrimalGraph, remove: &BTreeSet<VariableId>, ) -> Vec<BTreeSet<VariableId>>
kernels/action_krylov.rs	168		admit_target_action_krylov	pub fn admit_target_action_krylov(block: &ProjectionBlock, ctx: &KernelContext) -> KernelAdmission
kernels/action_krylov.rs	189		plan_target_action_krylov	pub fn plan_target_action_krylov( block: &ProjectionBlock, system: &CompressedSystemQ, solver_ctx: &SolverContext, plan_id: KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
kernels/action_krylov.rs	198		plan_target_action_krylov_with_messages	pub fn plan_target_action_krylov_with_messages( block: &ProjectionBlock, system: &CompressedSystemQ, child_messages: &[ProjectionMessage], solver_ctx: &SolverContext, plan_id: KernelPlanId, ) -> Result<KernelExecutionPlan, SolverError>
